date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:20	1372412/1372412	---M--	200	added ('OK')	image/jpeg	etag:%225a1fdbaf-14f0fc%22	https://www.simplxr.com/wp-content/uploads/2017/11/pointingout.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/pointingout.jpg	(from https://www.simplxr.com/about-us/)
16:39:20	274124/274124	---M--	200	added ('OK')	image/jpeg	etag:%225a72da60-42ecc%22	https://www.simplxr.com/wp-content/uploads/2018/02/hansvandonge.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2018/02/hansvandonge.jpg	(from https://www.simplxr.com/about-us/)
16:39:20	206497/206497	---M--	200	added ('OK')	image/jpeg	etag:%225a72da5f-326a1%22	https://www.simplxr.com/wp-content/uploads/2018/02/basbosma.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2018/02/basbosma.jpg	(from https://www.simplxr.com/about-us/)
16:39:23	1314747/1314747	---M--	200	added ('OK')	image/jpeg	etag:%225a1fdb71-140fbb%22	https://www.simplxr.com/wp-content/uploads/2017/11/meeting.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/meeting.jpg	(from https://www.simplxr.com/about-us/)
16:39:23	459192/459192	---M--	200	added ('OK')	image/jpeg	etag:%225a1fde8f-701b8%22	https://www.simplxr.com/wp-content/uploads/2017/11/bart.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/bart.jpg	(from https://www.simplxr.com/about-us/)
16:39:26	438723/438723	---M--	200	added ('OK')	image/jpeg	etag:%225a30eca2-6b1c3%22	https://www.simplxr.com/wp-content/uploads/2017/12/sid.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/12/sid.jpg	(from https://www.simplxr.com/about-us/)
16:39:26	653164/653164	---M--	200	added ('OK')	image/jpeg	etag:%225a30ecd1-9f76c%22	https://www.simplxr.com/wp-content/uploads/2017/12/koko.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/12/koko.jpg	(from https://www.simplxr.com/about-us/)
16:39:27	508836/508836	---M--	200	added ('OK')	image/jpeg	etag:%225a1fddd9-7c3a4%22	https://www.simplxr.com/wp-content/uploads/2017/11/bram.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/bram.jpg	(from https://www.simplxr.com/about-us/)
16:39:28	75522/75522	---M--	200	added ('OK')	image/jpeg	etag:%225a1fe034-12702%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/11/consulting-580x760.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/11/consulting-580x760.jpg	(from https://www.simplxr.com/diensten/)
16:39:28	924995/924995	---M--	200	added ('OK')	image/jpeg	etag:%225a30ecfd-e1d43%22	https://www.simplxr.com/wp-content/uploads/2017/12/berendmarijn.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/12/berendmarijn.jpg	(from https://www.simplxr.com/about-us/)
16:39:31	50460/50460	---M--	200	added ('OK')	image/jpeg	etag:%225a290cc8-c51c%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/Simplxr-Pointing-edited-580x387.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/Simplxr-Pointing-edited-580x387.jpg	(from https://www.simplxr.com/diensten/)
16:39:34	146882/146882	---M--	200	added ('OK')	image/jpeg	etag:%225a1fd0b6-23dc2%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/11/Simplxr-LR-9668-1320x880.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/11/Simplxr-LR-9668-1320x880.jpg	(from https://www.simplxr.com/diensten/)
16:39:35	5160/5160	---MCZ	200	added ('OK')	text/css	etag:W/%225b057982-1428%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/styles/frontend.min.css	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/styles/frontend.min.css	(from https://www.simplxr.com/wat-kan-ik-met-agent-based-modeling/)
16:39:39	1288896/1288896	---M--	200	added ('OK')	image/jpeg	etag:%225a1fe10f-13aac0%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/11/contact.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/11/contact.jpg	(from https://www.simplxr.com/contact/)
16:39:43	66908/66908	---M--	200	added ('OK')	image/jpeg	etag:%225b1fb2d3-1055c%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/06/grid-579x406.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/06/grid-579x406.jpg	(from https://www.simplxr.com/wat-kan-ik-met-agent-based-modeling/)
16:39:44	10662/10662	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b057982-29a6%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/scripts/clipboard.min.js	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/scripts/clipboard.min.js	(from https://www.simplxr.com/wat-kan-ik-met-agent-based-modeling/)
16:39:45	1614/1614	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b057982-64e%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/scripts/frontend.min.js	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/scripts/frontend.min.js	(from https://www.simplxr.com/wat-kan-ik-met-agent-based-modeling/)
16:39:46	30282/30282	---M--	200	added ('OK')	image/jpeg	etag:%225a675759-764a%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/01/darwin-1100x619.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/01/darwin-1100x619.jpg	(from https://www.simplxr.com/hoe-samen-met-uw-leveranciers-succesvol-te-worden/)
16:39:47	8408/8408	---M--	200	added ('OK')	image/jpeg	etag:%225a72da81-20d8%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/02/hansvandonge-210x265.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/02/hansvandonge-210x265.jpg	(from https://www.simplxr.com/hoe-samen-met-uw-leveranciers-succesvol-te-worden/)
16:39:50	92328/92328	---M--	200	added ('OK')	image/jpeg	etag:%225a71c1b2-168a8%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/01/grayscale_laptop_notebook_coffee_1-999x666.jpeg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/01/grayscale_laptop_notebook_coffee_1-999x666.jpg	(from https://www.simplxr.com/voegt-data-science-echt-waarde-toe/)
16:39:58	46071/46071	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b057982-b3f7%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/scripts/highlight.pack.js	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/scripts/highlight.pack.js	(from https://www.simplxr.com/wat-kan-ik-met-agent-based-modeling/)
16:40:00	1390435/1390435	---M--	200	added ('OK')	image/jpeg	etag:%225a1fe223-153763%22	https://www.simplxr.com/wp-content/uploads/2017/11/careers.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/careers.jpg	(from https://www.simplxr.com/vacatures/)
16:40:00	1635722/1635722	---M--	200	added ('OK')	image/jpeg	etag:%225a1fe29c-18f58a%22	https://www.simplxr.com/wp-content/uploads/2017/11/careers2.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/careers2.jpg	(from https://www.simplxr.com/vacatures/)
16:40:00	1333925/1333925	---M--	200	added ('OK')	image/jpeg	etag:%225a1fe2d4-145aa5%22	https://www.simplxr.com/wp-content/uploads/2017/11/careers3.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/careers3.jpg	(from https://www.simplxr.com/vacatures/)
16:40:01	1737/1737	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b057982-6c9%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/scripts/line-numbers.min.js	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/plugins/markdown-editor/assets/scripts/line-numbers.min.js	(from https://www.simplxr.com/wat-kan-ik-met-agent-based-modeling/)
16:40:05	8008/8008	---M--	200	added ('OK')	image/jpeg	etag:%225a72e948-1f48%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/02/basbosma-210x265.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2018/02/basbosma-210x265.jpg	(from https://www.simplxr.com/wat-kan-ik-met-agent-based-modeling/)
16:40:05	9148/9148	---M--	200	added ('OK')	image/png	etag:%225b20eb83-23bc%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/images/bg-feather_209075ca.png	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/images/bg-feather_209075ca.png	(from https://www.simplxr.com/vacatures/)
